Id,UserId,Name,Date,Class,TagBased
53,87,Teacher,2010-11-09T20:40:39.613,3,False
54,88,Teacher,2010-11-09T20:40:39.630,3,False
55,90,Teacher,2010-11-09T20:40:39.660,3,False
56,92,Teacher,2010-11-09T20:40:39.677,3,False
57,94,Teacher,2010-11-09T20:40:39.710,3,False
58,106,Teacher,2010-11-09T20:40:39.740,3,False
60,113,Teacher,2010-11-09T20:40:39.770,3,False
61,5,Student,2010-11-09T20:40:39.817,3,False
62,6,Student,2010-11-09T20:40:39.833,3,False
63,17,Student,2010-11-09T20:40:39.863,3,False
64,20,Student,2010-11-09T20:40:39.880,3,False
65,23,Student,2010-11-09T20:40:39.897,3,False
66,27,Student,2010-11-09T20:40:39.927,3,False
67,29,Student,2010-11-09T20:40:39.957,3,False
68,30,Student,2010-11-09T20:40:39.990,3,False
69,38,Student,2010-11-09T20:40:40.003,3,False
70,39,Student,2010-11-09T20:40:40.050,3,False
71,42,Student,2010-11-09T20:40:40.083,3,False
72,50,Student,2010-11-09T20:40:40.113,3,False
73,51,Student,2010-11-09T20:40:40.130,3,False
74,52,Student,2010-11-09T20:40:40.160,3,False
75,53,Student,2010-11-09T20:40:40.193,3,False
76,54,Student,2010-11-09T20:40:40.207,3,False
77,59,Student,2010-11-09T20:40:40.240,3,False
79,68,Student,2010-11-09T20:40:40.317,3,False
80,69,Student,2010-11-09T20:40:40.333,3,False
81,78,Student,2010-11-09T20:40:40.380,3,False
82,83,Student,2010-11-09T20:40:40.393,3,False
83,90,Student,2010-11-09T20:40:40.457,3,False
84,98,Student,2010-11-09T20:40:40.490,3,False
85,103,Student,2010-11-09T20:40:40.520,3,False
86,106,Student,2010-11-09T20:40:40.550,3,False
87,111,Student,2010-11-09T20:40:40.583,3,False
88,112,Student,2010-11-09T20:40:40.690,3,False
89,113,Student,2010-11-09T20:40:40.723,3,False
90,115,Student,2010-11-09T20:40:41.220,3,False
92,5,Editor,2010-11-09T20:40:41.317,3,False
93,6,Editor,2010-11-09T20:40:41.377,3,False
94,12,Editor,2010-11-09T20:40:41.457,3,False
95,25,Editor,2010-11-09T20:40:41.503,3,False
96,27,Editor,2010-11-09T20:40:41.563,3,False
97,35,Editor,2010-11-09T20:40:41.673,3,False
98,38,Editor,2010-11-09T20:40:41.800,3,False
99,50,Editor,2010-11-09T20:40:41.860,3,False
100,51,Editor,2010-11-09T20:40:41.893,3,False
101,52,Editor,2010-11-09T20:40:41.940,3,False
102,59,Editor,2010-11-09T20:40:42.017,3,False
103,60,Editor,2010-11-09T20:40:42.110,3,False
104,65,Editor,2010-11-09T20:40:42.203,3,False
105,69,Editor,2010-11-09T20:40:42.297,3,False
106,83,Editor,2010-11-09T20:40:42.360,3,False
107,85,Editor,2010-11-09T20:40:42.390,3,False
108,87,Editor,2010-11-09T20:40:42.423,3,False
109,90,Editor,2010-11-09T20:40:42.453,3,False
110,103,Editor,2010-11-09T20:40:42.517,3,False
111,5,Organizer,2010-11-09T20:40:42.673,3,False
112,52,Organizer,2010-11-09T20:40:42.750,3,False
113,65,Organizer,2010-11-09T20:40:42.830,3,False
114,78,Organizer,2010-11-09T20:40:42.907,3,False
115,86,Organizer,2010-11-09T20:40:42.970,3,False
116,5,Supporter,2010-11-09T20:40:43.093,3,False
117,6,Supporter,2010-11-09T20:40:43.110,3,False
118,9,Supporter,2010-11-09T20:40:43.123,3,False
119,11,Supporter,2010-11-09T20:40:43.157,3,False
120,12,Supporter,2010-11-09T20:40:43.173,3,False
121,14,Supporter,2010-11-09T20:40:43.203,3,False
122,22,Supporter,2010-11-09T20:40:43.220,3,False
123,23,Supporter,2010-11-09T20:40:43.233,3,False
124,30,Supporter,2010-11-09T20:40:43.267,3,False
125,33,Supporter,2010-11-09T20:40:43.297,3,False
126,35,Supporter,2010-11-09T20:40:43.327,3,False
127,38,Supporter,2010-11-09T20:40:43.390,3,False
128,42,Supporter,2010-11-09T20:40:43.420,3,False
129,49,Supporter,2010-11-09T20:40:43.453,3,False
130,50,Supporter,2010-11-09T20:40:43.467,3,False
131,51,Supporter,2010-11-09T20:40:43.513,3,False
132,52,Supporter,2010-11-09T20:40:43.563,3,False
133,54,Supporter,2010-11-09T20:40:43.593,3,False
134,59,Supporter,2010-11-09T20:40:43.610,3,False
135,60,Supporter,2010-11-09T20:40:43.640,3,False
136,63,Supporter,2010-11-09T20:40:43.687,3,False
137,64,Supporter,2010-11-09T20:40:43.703,3,False
138,65,Supporter,2010-11-09T20:40:43.733,3,False
139,69,Supporter,2010-11-09T20:40:43.763,3,False
140,70,Supporter,2010-11-09T20:40:43.797,3,False
142,77,Supporter,2010-11-09T20:40:43.903,3,False
143,78,Supporter,2010-11-09T20:40:43.953,3,False
144,81,Supporter,2010-11-09T20:40:44.000,3,False
145,83,Supporter,2010-11-09T20:40:44.047,3,False
147,85,Supporter,2010-11-09T20:40:44.153,3,False
148,86,Supporter,2010-11-09T20:40:44.187,3,False
149,90,Supporter,2010-11-09T20:40:44.233,3,False
150,93,Supporter,2010-11-09T20:40:44.247,3,False
151,94,Supporter,2010-11-09T20:40:44.247,3,False
152,96,Supporter,2010-11-09T20:40:44.247,3,False
153,97,Supporter,2010-11-09T20:40:44.263,3,False
154,98,Supporter,2010-11-09T20:40:44.280,3,False
155,106,Supporter,2010-11-09T20:40:44.280,3,False
156,111,Supporter,2010-11-09T20:40:44.280,3,False
157,112,Supporter,2010-11-09T20:40:44.293,3,False
158,113,Supporter,2010-11-09T20:40:44.293,3,False
159,117,Supporter,2010-11-09T20:40:44.293,3,False
160,118,Supporter,2010-11-09T20:40:44.310,3,False
161,119,Supporter,2010-11-09T20:40:44.310,3,False
162,120,Supporter,2010-11-09T20:40:44.310,3,False
163,5,Critic,2010-11-09T20:40:44.373,3,False
164,63,Critic,2010-11-09T20:40:44.390,3,False
165,65,Critic,2010-11-09T20:40:44.390,3,False
166,85,Critic,2010-11-09T20:40:44.403,3,False
168,36,Autobiographer,2010-11-09T20:40:44.530,3,False
170,115,Autobiographer,2010-11-09T20:40:44.607,3,False
171,98,Autobiographer,2010-11-09T20:40:44.623,3,False
173,120,Autobiographer,2010-11-09T20:40:44.653,3,False
174,56,Autobiographer,2010-11-09T20:40:44.670,3,False
176,81,Autobiographer,2010-11-09T20:40:44.670,3,False
177,54,Autobiographer,2010-11-09T20:40:44.683,3,False
179,101,Autobiographer,2010-11-09T20:40:44.700,3,False
180,38,Autobiographer,2010-11-09T20:40:44.717,3,False
181,78,Autobiographer,2010-11-09T20:40:44.733,3,False
182,42,Autobiographer,2010-11-09T20:40:44.747,3,False
183,91,Autobiographer,2010-11-09T20:40:44.763,3,False
184,92,Autobiographer,2010-11-09T20:40:44.763,3,False
185,63,Autobiographer,2010-11-09T20:40:44.780,3,False
186,50,Autobiographer,2010-11-09T20:40:44.793,3,False
187,79,Autobiographer,2010-11-09T20:40:44.793,3,False
188,52,Autobiographer,2010-11-09T20:40:44.810,3,False
189,60,Autobiographer,2010-11-09T20:40:44.857,3,False
190,40,Autobiographer,2010-11-09T20:40:44.873,3,False
191,110,Autobiographer,2010-11-09T20:40:44.873,3,False
192,116,Autobiographer,2010-11-09T20:40:44.903,3,False
193,47,Autobiographer,2010-11-09T20:40:44.920,3,False
194,46,Autobiographer,2010-11-09T20:40:44.920,3,False
195,99,Autobiographer,2010-11-09T20:40:44.920,3,False
196,44,Autobiographer,2010-11-09T20:40:44.933,3,False
197,77,Autobiographer,2010-11-09T20:40:44.933,3,False
198,85,Autobiographer,2010-11-09T20:40:44.967,3,False
199,25,Autobiographer,2010-11-09T20:40:44.997,3,False
200,90,Autobiographer,2010-11-09T20:40:45.043,3,False
201,113,Autobiographer,2010-11-09T20:40:45.060,3,False
202,106,Autobiographer,2010-11-09T20:40:45.060,3,False
205,83,Autobiographer,2010-11-09T20:40:45.073,3,False
206,111,Autobiographer,2010-11-09T20:40:45.090,3,False
207,112,Autobiographer,2010-11-09T20:40:45.090,3,False
208,118,Autobiographer,2010-11-09T20:40:45.107,3,False
209,51,Autobiographer,2010-11-09T20:40:45.107,3,False
210,53,Autobiographer,2010-11-09T20:40:45.107,3,False
211,64,Autobiographer,2010-11-09T20:40:45.137,3,False
212,104,Autobiographer,2010-11-09T20:40:45.153,3,False
213,87,Autobiographer,2010-11-09T20:40:45.183,3,False
214,6,Scholar,2010-11-09T20:40:45.217,3,False
215,20,Scholar,2010-11-09T20:40:45.247,3,False
216,29,Scholar,2010-11-09T20:40:45.293,3,False
217,38,Scholar,2010-11-09T20:40:45.370,3,False
218,52,Scholar,2010-11-09T20:40:45.433,3,False
219,112,Scholar,2010-11-09T20:40:45.467,3,False
220,25,Self-Learner,2010-11-09T20:40:45.543,3,False
221,59,Self-Learner,2010-11-09T20:40:45.590,3,False
222,25,Commentator,2010-11-09T20:40:45.637,3,False
223,52,Commentator,2010-11-09T20:40:45.653,3,False
224,59,Commentator,2010-11-09T20:40:45.653,3,False
225,119,Teacher,2010-11-09T20:45:38.883,3,False
226,121,Supporter,2010-11-09T20:45:39.193,3,False
227,121,Autobiographer,2010-11-09T20:45:39.227,3,False
228,120,Student,2010-11-09T20:50:38.883,3,False
229,50,Critic,2010-11-09T20:50:39.150,3,False
230,12,Scholar,2010-11-09T20:50:39.167,3,False
233,5,Mortarboard,2010-11-09T20:55:39.433,3,False
234,52,Mortarboard,2010-11-09T20:55:39.433,3,False
235,78,Mortarboard,2010-11-09T20:55:39.433,3,False
236,5,Suffrage,2010-11-09T20:55:39.480,3,False
237,25,Suffrage,2010-11-09T20:55:39.493,3,False
238,59,Suffrage,2010-11-09T20:55:39.493,3,False
239,119,Editor,2010-11-09T21:00:39.573,3,False
240,115,Supporter,2010-11-09T21:00:39.730,3,False
241,125,Autobiographer,2010-11-09T21:00:39.747,3,False
242,123,Teacher,2010-11-09T21:05:39.357,3,False
243,121,Student,2010-11-09T21:05:39.467,3,False
244,115,Scholar,2010-11-09T21:05:39.513,3,False
245,123,Supporter,2010-11-09T21:15:39.530,3,False
246,127,Supporter,2010-11-09T21:15:39.530,3,False
247,69,Autobiographer,2010-11-09T21:25:39.363,3,False
248,123,Editor,2010-11-09T21:40:39.413,3,False
251,54,Editor,2010-11-09T21:50:39.417,3,False
252,54,Scholar,2010-11-09T21:55:39.560,3,False
253,2,Supporter,2010-11-09T22:00:39.373,3,False
254,41,Supporter,2010-11-09T22:05:39.453,3,False
256,121,Scholar,2010-11-09T22:10:39.470,3,False
257,101,Supporter,2010-11-09T22:40:39.510,3,False
258,131,Autobiographer,2010-11-09T22:40:39.523,3,False
259,121,Teacher,2010-11-09T22:50:39.653,3,False
260,41,Student,2010-11-09T23:00:39.500,3,False
261,11,Editor,2010-11-09T23:00:39.563,3,False
262,132,Autobiographer,2010-11-09T23:00:39.623,3,False
263,52,Nice Answer,2010-11-09T23:00:39.657,3,False
264,133,Autobiographer,2010-11-09T23:05:39.673,3,False
265,135,Supporter,2010-11-09T23:10:39.660,3,False
266,115,Teacher,2010-11-09T23:25:39.460,3,False
267,68,Supporter,2010-11-09T23:25:39.693,3,False
268,5,Commentator,2010-11-09T23:25:39.710,3,False
269,68,Scholar,2010-11-09T23:30:39.803,3,False
272,68,Critic,2010-11-09T23:45:39.577,3,False
273,138,Autobiographer,2010-11-10T00:10:39.800,3,False
274,139,Autobiographer,2010-11-10T00:15:39.677,3,False
275,68,Editor,2010-11-10T00:20:39.867,3,False
276,138,Supporter,2010-11-10T00:30:40.820,3,False
277,35,Critic,2010-11-10T01:00:40.690,3,False
278,140,Supporter,2010-11-10T01:15:40.913,3,False
279,68,Teacher,2010-11-10T02:00:40.910,3,False
280,128,Supporter,2010-11-10T02:35:40.843,3,False
281,138,Teacher,2010-11-10T02:45:40.843,3,False
282,92,Editor,2010-11-10T03:25:40.103,3,False
283,101,Teacher,2010-11-10T04:30:40.287,3,False
284,128,Student,2010-11-10T05:00:40.407,3,False
285,128,Scholar,2010-11-10T07:15:45.483,3,False
286,14,Teacher,2010-11-10T09:10:45.597,3,False
287,112,Teacher,2010-11-10T09:50:45.670,3,False
289,111,Scholar,2010-11-10T10:05:45.627,3,False
290,142,Autobiographer,2010-11-10T11:00:45.737,3,False
291,143,Supporter,2010-11-10T11:05:45.660,3,False
292,143,Autobiographer,2010-11-10T11:05:45.677,3,False
293,7,Teacher,2010-11-10T11:35:45.670,3,False
294,143,Teacher,2010-11-10T11:35:45.763,3,False
295,92,Student,2010-11-10T12:15:45.680,3,False
296,132,Supporter,2010-11-10T12:50:45.207,3,False
297,144,Autobiographer,2010-11-10T12:50:45.237,3,False
298,7,Editor,2010-11-10T12:55:45.503,3,False
299,144,Supporter,2010-11-10T12:55:45.630,3,False
300,128,Teacher,2010-11-10T13:15:45.323,3,False
301,39,Autobiographer,2010-11-10T13:35:45.423,3,False
302,39,Supporter,2010-11-10T13:50:45.300,3,False
303,53,Supporter,2010-11-10T14:35:45.220,3,False
304,53,Scholar,2010-11-10T14:35:45.237,3,False
305,92,Supporter,2010-11-10T15:00:45.557,3,False
306,42,Scholar,2010-11-10T15:50:45.430,3,False
307,39,Teacher,2010-11-10T15:55:45.383,3,False
308,113,Scholar,2010-11-10T16:25:45.470,3,False
309,20,Teacher,2010-11-10T16:45:45.447,3,False
310,90,Suffrage,2010-11-10T16:55:45.700,3,False
311,146,Supporter,2010-11-10T17:45:45.543,3,False
312,59,Scholar,2010-11-10T17:45:45.573,3,False
313,146,Student,2010-11-10T18:05:45.563,3,False
314,121,Suffrage,2010-11-10T18:10:45.767,3,False
315,92,Mortarboard,2010-11-10T18:35:45.697,3,False
316,69,Commentator,2010-11-10T18:50:45.733,3,False
317,83,Scholar,2010-11-10T19:50:45.843,3,False
318,121,Organizer,2010-11-10T21:25:45.717,3,False
320,25,Scholar,2010-11-10T21:30:45.380,3,False
321,119,Organizer,2010-11-10T21:50:45.163,3,False
322,106,Scholar,2010-11-10T21:55:45.210,3,False
323,146,Scholar,2010-11-10T22:30:45.140,3,False
324,93,Teacher,2010-11-10T22:35:45.173,3,False
325,87,Supporter,2010-11-10T23:20:45.373,3,False
326,121,Mortarboard,2010-11-10T23:40:45.303,3,False
327,150,Autobiographer,2010-11-10T23:55:45.353,3,False
328,123,Organizer,2010-11-11T00:10:45.543,3,False
329,92,Scholar,2010-11-11T01:35:48.423,3,False
330,113,Nice Answer,2010-11-11T03:05:48.560,3,False
331,96,Student,2010-11-11T03:15:48.593,3,False
332,23,Commentator,2010-11-11T04:20:48.643,3,False
333,121,Critic,2010-11-11T05:50:48.797,3,False
334,148,Student,2010-11-11T06:45:48.150,3,False
335,77,Scholar,2010-11-11T11:55:48.607,3,False
336,94,Student,2010-11-11T12:45:48.607,3,False
337,5,Scholar,2010-11-11T12:50:48.640,3,False
339,146,Organizer,2010-11-11T15:35:48.640,3,False
340,23,Nice Answer,2010-11-11T15:35:48.873,3,False
341,5,Self-Learner,2010-11-11T16:05:48.140,3,False
342,87,Student,2010-11-11T16:55:48.217,3,False
343,121,Cleanup,2010-11-11T17:20:49.083,3,False
344,78,Commentator,2010-11-11T19:00:48.410,3,False
345,60,Scholar,2010-11-11T21:10:48.540,3,False
346,60,Commentator,2010-11-11T21:10:48.620,3,False
347,104,Teacher,2010-11-11T21:20:48.560,3,False
348,113,Nice Answer,2010-11-11T21:45:48.787,3,False
349,59,Nice Answer,2010-11-12T01:00:48.240,3,False
350,151,Autobiographer,2010-11-12T01:30:48.217,3,False
351,119,Autobiographer,2010-11-12T02:00:51.893,3,False
352,35,Student,2010-11-12T03:30:51.373,3,False
353,60,Student,2010-11-12T07:10:51.577,3,False
354,111,Organizer,2010-11-12T10:20:51.317,3,False
355,25,Nice Question,2010-11-12T12:45:51.390,3,False
356,92,Nice Answer,2010-11-12T13:20:51.650,3,False
357,39,Critic,2010-11-12T13:30:51.607,3,False
358,39,Scholar,2010-11-12T13:30:51.637,3,False
359,59,Critic,2010-11-12T14:30:51.687,3,False
360,143,Critic,2010-11-12T15:30:51.593,3,False
361,93,Editor,2010-11-12T16:45:51.617,3,False
362,107,Supporter,2010-11-12T16:50:51.680,3,False
363,78,Editor,2010-11-12T17:50:51.760,3,False
364,93,Suffrage,2010-11-12T18:20:50.930,3,False
365,131,Supporter,2010-11-12T20:30:51.153,3,False
366,127,Teacher,2010-11-12T20:35:51.317,3,False
367,12,Organizer,2010-11-12T21:50:51.200,3,False
368,140,Teacher,2010-11-12T22:10:51.090,3,False
369,115,Suffrage,2010-11-12T22:10:51.217,3,False
370,86,Teacher,2010-11-12T22:55:51.147,3,False
371,78,Scholar,2010-11-13T00:10:51.200,3,False
372,153,Autobiographer,2010-11-13T00:30:51.247,3,False
373,5,Nice Answer,2010-11-13T00:30:51.310,3,False
374,153,Supporter,2010-11-13T00:35:51.540,3,False
375,5,Enlightened,2010-11-13T00:40:51.240,2,False
376,47,Supporter,2010-11-13T07:25:51.397,3,False
377,121,Commentator,2010-11-13T20:35:51.213,3,False
378,48,Taxonomist,2010-11-14T00:05:51.257,2,False
379,78,Nice Question,2010-11-14T01:15:51.247,3,False
380,50,Scholar,2010-11-14T04:10:51.653,3,False
381,35,Scholar,2010-11-14T06:00:51.600,3,False
382,131,Student,2010-11-14T07:00:51.190,3,False
383,24,Teacher,2010-11-14T07:05:51.277,3,False
384,20,Nice Question,2010-11-14T07:05:51.450,3,False
385,47,Suffrage,2010-11-14T07:15:51.250,3,False
386,30,Nice Question,2010-11-14T18:35:51.450,3,False
387,148,Scholar,2010-11-14T19:05:51.227,3,False
388,148,Autobiographer,2010-11-14T19:15:51.353,3,False
389,123,Commentator,2010-11-14T19:55:55.423,3,False
390,148,Supporter,2010-11-14T21:00:55.283,3,False
391,113,Critic,2010-11-14T22:25:55.270,3,False
392,52,Nice Answer,2010-11-14T22:55:55.310,3,False
393,35,Commentator,2010-11-15T01:35:55.217,3,False
394,113,Enlightened,2010-11-15T04:10:55.197,2,False
395,148,Teacher,2010-11-15T09:10:55.197,3,False
396,87,Nice Answer,2010-11-15T15:25:55.233,3,False
397,81,Teacher,2010-11-15T18:10:58.010,3,False
398,63,Student,2010-11-15T18:15:58.050,3,False
399,63,Scholar,2010-11-15T18:40:58.307,3,False
400,78,Nice Answer,2010-11-15T18:45:58.617,3,False
401,106,Critic,2010-11-15T19:15:58.143,3,False
402,5,Beta,2010-11-15T21:50:58.183,2,False
403,6,Beta,2010-11-15T21:50:58.197,2,False
404,12,Beta,2010-11-15T21:50:58.197,2,False
405,20,Beta,2010-11-15T21:50:58.213,2,False
406,23,Beta,2010-11-15T21:50:58.213,2,False
407,25,Beta,2010-11-15T21:50:58.213,2,False
408,27,Beta,2010-11-15T21:50:58.213,2,False
409,29,Beta,2010-11-15T21:50:58.230,2,False
410,35,Beta,2010-11-15T21:50:58.230,2,False
411,38,Beta,2010-11-15T21:50:58.230,2,False
412,41,Beta,2010-11-15T21:50:58.247,2,False
413,42,Beta,2010-11-15T21:50:58.247,2,False
414,48,Beta,2010-11-15T21:50:58.247,2,False
415,50,Beta,2010-11-15T21:50:58.247,2,False
416,52,Beta,2010-11-15T21:50:58.260,2,False
417,53,Beta,2010-11-15T21:50:58.260,2,False
418,59,Beta,2010-11-15T21:50:58.260,2,False
419,60,Beta,2010-11-15T21:50:58.260,2,False
420,64,Beta,2010-11-15T21:50:58.277,2,False
421,65,Beta,2010-11-15T21:50:58.277,2,False
422,66,Beta,2010-11-15T21:50:58.277,2,False
423,68,Beta,2010-11-15T21:50:58.293,2,False
424,69,Beta,2010-11-15T21:50:58.293,2,False
425,70,Beta,2010-11-15T21:50:58.293,2,False
426,78,Beta,2010-11-15T21:50:58.293,2,False
427,83,Beta,2010-11-15T21:50:58.307,2,False
428,86,Beta,2010-11-15T21:50:58.307,2,False
429,87,Beta,2010-11-15T21:50:58.323,2,False
430,90,Beta,2010-11-15T21:50:58.323,2,False
431,92,Beta,2010-11-15T21:50:58.323,2,False
432,93,Beta,2010-11-15T21:50:58.340,2,False
433,94,Beta,2010-11-15T21:50:58.340,2,False
434,101,Beta,2010-11-15T21:50:58.340,2,False
435,106,Beta,2010-11-15T21:50:58.353,2,False
436,112,Beta,2010-11-15T21:50:58.353,2,False
437,113,Beta,2010-11-15T21:50:58.370,2,False
438,115,Beta,2010-11-15T21:50:58.370,2,False
439,119,Beta,2010-11-15T21:50:58.370,2,False
440,121,Beta,2010-11-15T21:50:58.370,2,False
441,123,Beta,2010-11-15T21:50:58.387,2,False
442,128,Beta,2010-11-15T21:50:58.387,2,False
443,140,Beta,2010-11-15T21:50:58.387,2,False
444,143,Beta,2010-11-15T21:50:58.400,2,False
445,148,Beta,2010-11-15T21:50:58.417,2,False
446,160,Supporter,2010-11-15T22:05:58.023,3,False
447,158,Autobiographer,2010-11-15T22:05:58.053,3,False
448,158,Supporter,2010-11-15T22:10:58.063,3,False
449,166,Supporter,2010-11-15T22:15:58.120,3,False
450,130,Student,2010-11-15T22:20:58.067,3,False
452,170,Supporter,2010-11-15T22:25:58.107,3,False
453,171,Autobiographer,2010-11-15T22:30:58.210,3,False
454,171,Student,2010-11-15T22:45:58.037,3,False
455,175,Supporter,2010-11-15T23:00:58.173,3,False
456,175,Teacher,2010-11-15T23:05:57.980,3,False
457,178,Teacher,2010-11-15T23:30:58.043,3,False
458,177,Student,2010-11-15T23:30:58.167,3,False
459,54,Cleanup,2010-11-15T23:40:58.153,3,False
460,77,Student,2010-11-16T00:45:58.010,3,False
461,182,Supporter,2010-11-16T00:50:58.083,3,False
462,53,Nice Question,2010-11-16T01:00:58.117,3,False
463,183,Supporter,2010-11-16T01:30:58.003,3,False
464,171,Supporter,2010-11-16T02:15:58.023,3,False
465,171,Editor,2010-11-16T02:20:57.970,3,False
466,183,Student,2010-11-16T03:00:58.047,3,False
467,185,Supporter,2010-11-16T03:40:58.270,3,False
468,190,Supporter,2010-11-16T08:10:58.037,3,False
469,100,Supporter,2010-11-16T09:05:57.983,3,False
470,111,Critic,2010-11-16T09:10:58.180,3,False
471,177,Editor,2010-11-16T11:20:58.127,3,False
472,191,Supporter,2010-11-16T11:40:57.977,3,False
473,191,Teacher,2010-11-16T12:50:58.460,3,False
474,103,Supporter,2010-11-16T12:50:59.053,3,False
475,131,Scholar,2010-11-16T13:55:58.693,3,False
476,196,Autobiographer,2010-11-16T14:25:58.610,3,False
477,100,Student,2010-11-16T14:35:58.083,3,False
478,195,Student,2010-11-16T14:45:58.087,3,False
479,199,Supporter,2010-11-16T15:00:59.517,3,False
480,27,Nice Answer,2010-11-16T15:00:59.563,3,False
481,195,Scholar,2010-11-16T15:35:59.070,3,False
482,177,Scholar,2010-11-16T16:00:59.193,3,False
483,200,Autobiographer,2010-11-16T16:10:59.087,3,False
484,19,Student,2010-11-16T16:30:59.110,3,False
485,19,Supporter,2010-11-16T16:30:59.203,3,False
486,201,Supporter,2010-11-16T16:30:59.217,3,False
487,205,Autobiographer,2010-11-16T16:30:59.250,3,False
488,206,Autobiographer,2010-11-16T16:30:59.280,3,False
489,202,Autobiographer,2010-11-16T16:30:59.297,3,False
490,203,Autobiographer,2010-11-16T16:30:59.297,3,False
492,211,Autobiographer,2010-11-16T16:35:59.120,3,False
494,59,Nice Answer,2010-11-16T16:35:59.227,3,False
495,213,Autobiographer,2010-11-16T16:40:59.067,3,False
496,30,Scholar,2010-11-16T16:40:59.080,3,False
497,19,Announcer,2010-11-16T16:45:59.107,3,False
498,213,Supporter,2010-11-16T16:50:59.817,3,False
500,218,Supporter,2010-11-16T16:55:59.500,3,False
501,159,Autobiographer,2010-11-16T16:55:59.560,3,False
504,196,Student,2010-11-16T17:05:59.067,3,False
505,196,Supporter,2010-11-16T17:10:59.043,3,False
506,222,Autobiographer,2010-11-16T17:10:59.073,3,False
507,87,Commentator,2010-11-16T17:10:59.090,3,False
508,223,Autobiographer,2010-11-16T17:15:59.193,3,False
509,144,Teacher,2010-11-16T17:25:59.290,3,False
510,130,Supporter,2010-11-16T17:30:59.237,3,False
511,225,Autobiographer,2010-11-16T17:30:59.267,3,False
512,130,Scholar,2010-11-16T17:30:59.267,3,False
513,5,Nice Answer,2010-11-16T17:30:59.830,3,False
514,218,Teacher,2010-11-16T17:35:59.980,3,False
515,226,Autobiographer,2010-11-16T17:36:00.057,3,False
516,227,Autobiographer,2010-11-16T17:41:00.003,3,False
519,233,Autobiographer,2010-11-16T18:01:00.057,3,False
521,5,Enlightened,2010-11-16T18:21:00.080,2,False
522,238,Autobiographer,2010-11-16T18:26:00.043,3,False
523,183,Scholar,2010-11-16T18:31:00.067,3,False
524,177,Supporter,2010-11-16T18:35:59.967,3,False
525,142,Supporter,2010-11-16T18:41:00.040,3,False
526,240,Supporter,2010-11-16T18:56:00.083,3,False
527,196,Scholar,2010-11-16T19:10:59.987,3,False
